"","sample_identifier","volume_imaged","name","Abundance","use_id","use_taxon_level","use_higher_rank","gps_furuno_latitude","gps_furuno_longitude"
"2623","D20180202T132537_IFCB102",3.65955532916667,"Katodinium or Torodinium",1,109477,"genus","Dinoflagellate",40.2397,-70.8796
"2624","D20180202T134826_IFCB102",3.57128686666667,"Katodinium or Torodinium",1,109477,"genus","Dinoflagellate",40.2217,-70.8737
"2625","D20180202T173634_IFCB102",3.54809890416667,"Katodinium or Torodinium",1,109477,"genus","Dinoflagellate",40.1847,-70.8603
"2626","D20180202T210154_IFCB102",3.34616410833333,"Katodinium or Torodinium",1,109477,"genus","Dinoflagellate",40.1106,-70.8616
"2627","D20180203T024407_IFCB102",3.69132605416667,"Katodinium or Torodinium",1,109477,"genus","Dinoflagellate",40.1018,-70.8864
"2628","D20180203T075856_IFCB102",3.50503338333333,"Katodinium or Torodinium",1,109477,"genus","Dinoflagellate",40.0604,-70.8861
"2629","D20180203T095043_IFCB102",3.52492206666667,"Katodinium or Torodinium",1,109477,"genus","Dinoflagellate",39.9065,-70.8714
"2630","D20180203T101305_IFCB102",3.5719974125,"Katodinium or Torodinium",1,109477,"genus","Dinoflagellate",39.8606,-70.8755
"2631","D20180203T122713_IFCB102",3.97697407916667,"Katodinium or Torodinium",2,109477,"genus","Dinoflagellate",39.7738,-70.669
"2632","D20180203T124934_IFCB102",3.99825361666667,"Katodinium or Torodinium",1,109477,"genus","Dinoflagellate",39.7723,-70.6747
"2633","D20180203T135638_IFCB102",3.59562635416667,"Katodinium or Torodinium",1,109477,"genus","Dinoflagellate",39.7758,-70.7882
"2634","D20180203T174012_IFCB102",3.43624390416667,"Katodinium or Torodinium",2,109477,"genus","Dinoflagellate",39.7696,-70.8855
"2635","D20180201T221306_IFCB102",4.00078299166667,"Protoperidinium",1,109553,"genus","Dinoflagellate",40.5879,-70.8945
"2636","D20180131T180620_IFCB109",4.19464714583333,"Proterythropsis sp",2,233114,"species","Dinoflagellate",41.1975,-70.8792
"2637","D20180131T184315_IFCB109",4.27172664583333,"Proterythropsis sp",1,233114,"species","Dinoflagellate",41.1987,-70.8848
"2638","D20180131T190627_IFCB109",2.73107427083333,"Proterythropsis sp",3,233114,"species","Dinoflagellate",41.1972,-70.8812
"2639","D20180131T201102_IFCB109",2.92914966666667,"Proterythropsis sp",2,233114,"species","Dinoflagellate",41.197,-70.885
"2640","D20180131T211514_IFCB109",4.144428075,"Proterythropsis sp",2,233114,"species","Dinoflagellate",41.1987,-70.8814
"2641","D20180131T213836_IFCB109",4.15178905416667,"Proterythropsis sp",3,233114,"species","Dinoflagellate",41.197,-70.8937
"2642","D20180201T103729_IFCB102",3.99101885416667,"Proterythropsis sp",3,233114,"species","Dinoflagellate",40.8413,-70.8868
"2643","D20180201T110037_IFCB102",4.0412721,"Proterythropsis sp",1,233114,"species","Dinoflagellate",40.8155,-70.8831
"2644","D20180201T112345_IFCB102",4.021843225,"Proterythropsis sp",3,233114,"species","Dinoflagellate",40.7681,-70.8797
"2645","D20180201T215017_IFCB102",4.16633765416667,"Proterythropsis sp",1,233114,"species","Dinoflagellate",40.6352,-70.8973
"2646","D20180202T091440_IFCB102",4.07661592916667,"Calciopappus",1,235924,"species","Haptophyte",40.359,-70.8799
"2647","D20180202T100018_IFCB102",4.06955295,"Calciopappus",1,235924,"species","Haptophyte",40.3526,-70.8805
"2648","D20180202T113133_IFCB102",3.84726926666667,"Calciopappus",1,235924,"species","Haptophyte",40.3406,-70.8977
"2649","D20180203T084339_IFCB102",3.49342852083333,"Calciopappus",1,235924,"species","Haptophyte",39.9953,-70.8838
"2650","D20180203T095043_IFCB102",3.52492206666667,"Calciopappus",1,235924,"species","Haptophyte",39.9065,-70.8714
"2651","D20180204T175821_IFCB102",4.21860883333333,"Calciopappus",2,235924,"species","Haptophyte",41.0309,-70.8825
"2652","D20180204T182042_IFCB102",4.0457675625,"Calciopappus",3,235924,"species","Haptophyte",41.0296,-70.881
"2653","D20180204T184304_IFCB102",4.11246663333333,"Calciopappus",1,235924,"species","Haptophyte",41.0281,-70.8786
"2654","D20180204T190525_IFCB102",4.121691125,"Calciopappus",1,235924,"species","Haptophyte",41.0193,-70.8769
"2655","D20180204T203450_IFCB102",4.12056120833333,"Calciopappus",1,235924,"species","Haptophyte",41.1827,-70.8832
"2656","D20180204T211933_IFCB102",4.077338025,"Calciopappus",1,235924,"species","Haptophyte",41.1977,-70.885
"2657","D20180204T214154_IFCB102",4.093372025,"Calciopappus",1,235924,"species","Haptophyte",41.1887,-70.8523
"2658","D20180201T221306_IFCB102",4.00078299166667,"flagellate sp3",1,NA,NA,NA,40.5879,-70.8945
"2659","D20180201T223555_IFCB102",3.83008190416667,"flagellate sp3",1,NA,NA,NA,40.5431,-70.8855
"2660","D20180131T180620_IFCB109",4.19464714583333,"bead",2,NA,NA,NA,41.1975,-70.8792
"2661","D20180131T184315_IFCB109",4.27172664583333,"bead",1,NA,NA,NA,41.1987,-70.8848
"2662","D20180131T190627_IFCB109",2.73107427083333,"bead",1,NA,NA,NA,41.1972,-70.8812
"2663","D20180131T201102_IFCB109",2.92914966666667,"bead",1,NA,NA,NA,41.197,-70.885
"2664","D20180131T202832_IFCB109",4.1607151875,"bead",1,NA,NA,NA,41.1979,-70.8837
"2665","D20180131T211514_IFCB109",4.144428075,"bead",1,NA,NA,NA,41.1987,-70.8814
"2666","D20180201T103729_IFCB102",3.99101885416667,"bead",60,NA,NA,NA,40.8413,-70.8868
"2667","D20180201T110037_IFCB102",4.0412721,"bead",58,NA,NA,NA,40.8155,-70.8831
"2668","D20180201T112345_IFCB102",4.021843225,"bead",56,NA,NA,NA,40.7681,-70.8797
"2669","D20180201T114755_IFCB102",4.12785991666667,"bead",11,NA,NA,NA,40.7175,-70.8785
"2670","D20180201T191037_IFCB102",4.242025075,"bead",61,NA,NA,NA,40.6987,-70.8862
"2671","D20180201T193325_IFCB102",4.22867269166667,"bead",64,NA,NA,NA,40.6923,-70.8842
"2672","D20180201T195614_IFCB102",4.2515781625,"bead",59,NA,NA,NA,40.6871,-70.8833
"2673","D20180201T201903_IFCB102",4.19167631666667,"bead",67,NA,NA,NA,40.6784,-70.8812
"2674","D20180201T204151_IFCB102",4.26345694166667,"bead",27,NA,NA,NA,40.673,-70.885
"2675","D20180201T210440_IFCB102",4.34358725,"bead",64,NA,NA,NA,40.6653,-70.8921
"2676","D20180201T212729_IFCB102",4.2316007125,"bead",40,NA,NA,NA,40.6584,-70.896
"2677","D20180201T215017_IFCB102",4.16633765416667,"bead",36,NA,NA,NA,40.6352,-70.8973
"2678","D20180201T221306_IFCB102",4.00078299166667,"bead",36,NA,NA,NA,40.5879,-70.8945
"2679","D20180201T223555_IFCB102",3.83008190416667,"bead",34,NA,NA,NA,40.5431,-70.8855
"2680","D20180201T225844_IFCB102",3.74634749583333,"bead",55,NA,NA,NA,40.5294,-70.8858
"2681","D20180201T232132_IFCB102",3.71929327916667,"bead",25,NA,NA,NA,40.5265,-70.8907
"2682","D20180201T234421_IFCB102",3.78156844166667,"bead",34,NA,NA,NA,40.5227,-70.8958
"2683","D20180202T000710_IFCB102",3.81870549583333,"bead",25,NA,NA,NA,40.5193,-70.8996
"2684","D20180202T005247_IFCB102",3.82806895833333,"bead",29,NA,NA,NA,40.5289,-70.8836
"2685","D20180202T011536_IFCB102",3.89608572916667,"bead",25,NA,NA,NA,40.5261,-70.8855
"2686","D20180202T013825_IFCB102",3.94887341666667,"bead",25,NA,NA,NA,40.5226,-70.8885
"2687","D20180202T020114_IFCB102",4.04016969583333,"bead",25,NA,NA,NA,40.4718,-70.8857
"2688","D20180202T022403_IFCB102",4.08414170833333,"bead",30,NA,NA,NA,40.4144,-70.8819
"2689","D20180202T024651_IFCB102",4.06356522083333,"bead",30,NA,NA,NA,40.3594,-70.8754
"2690","D20180202T085151_IFCB102",4.10165518333333,"bead",12,NA,NA,NA,40.3569,-70.8843
"2691","D20180202T091440_IFCB102",4.07661592916667,"bead",17,NA,NA,NA,40.359,-70.8799
"2692","D20180202T093729_IFCB102",4.0744867375,"bead",11,NA,NA,NA,40.3556,-70.8797
"2693","D20180202T100018_IFCB102",4.06955295,"bead",19,NA,NA,NA,40.3526,-70.8805
"2694","D20180202T102306_IFCB102",4.0053288875,"bead",10,NA,NA,NA,40.3486,-70.8798
"2695","D20180202T104555_IFCB102",4.06256842083333,"bead",8,NA,NA,NA,40.3505,-70.8821
"2696","D20180202T110844_IFCB102",4.01638262916667,"bead",10,NA,NA,NA,40.3517,-70.8931
"2697","D20180202T113133_IFCB102",3.84726926666667,"bead",6,NA,NA,NA,40.3406,-70.8977
"2698","D20180202T115422_IFCB102",3.89298317083333,"bead",35,NA,NA,NA,40.3215,-70.8931
"2699","D20180202T121710_IFCB102",3.9170456,"bead",5,NA,NA,NA,40.3021,-70.8892
"2700","D20180202T123959_IFCB102",3.91305275,"bead",4,NA,NA,NA,40.2826,-70.8863
"2701","D20180202T130248_IFCB102",3.76502869166667,"bead",5,NA,NA,NA,40.2617,-70.8828
"2702","D20180202T132537_IFCB102",3.65955532916667,"bead",2,NA,NA,NA,40.2397,-70.8796
"2703","D20180202T134826_IFCB102",3.57128686666667,"bead",18,NA,NA,NA,40.2217,-70.8737
"2704","D20180202T141115_IFCB102",3.54611527083333,"bead",23,NA,NA,NA,40.2193,-70.88
"2705","D20180202T143403_IFCB102",3.55167065416667,"bead",16,NA,NA,NA,40.2172,-70.8862
"2706","D20180202T145652_IFCB102",3.51264455833333,"bead",8,NA,NA,NA,40.2159,-70.8906
"2707","D20180202T151941_IFCB102",3.51807336666667,"bead",5,NA,NA,NA,40.2146,-70.8952
"2708","D20180202T171345_IFCB102",3.52460061666667,"bead",4,NA,NA,NA,40.2056,-70.8949
"2709","D20180202T173634_IFCB102",3.54809890416667,"bead",2,NA,NA,NA,40.1847,-70.8603
"2710","D20180202T210154_IFCB102",3.34616410833333,"bead",2,NA,NA,NA,40.1106,-70.8616
"2711","D20180202T212443_IFCB102",3.35974729583333,"bead",2,NA,NA,NA,40.0995,-70.8828
"2712","D20180202T214732_IFCB102",3.35293694583333,"bead",3,NA,NA,NA,40.0865,-70.8758
"2713","D20180203T024407_IFCB102",3.69132605416667,"bead",1,NA,NA,NA,40.1018,-70.8864
"2714","D20180204T000017_IFCB102",3.54039444166667,"bead",1,NA,NA,NA,39.909,-70.8886
"2715","D20180204T062021_IFCB102",3.7847423875,"bead",1,NA,NA,NA,40.2085,-70.8629
"2716","D20180204T104837_IFCB102",4.06318784166667,"bead",1,NA,NA,NA,40.5291,-70.8844
"2717","D20180204T111058_IFCB102",4.0618455125,"bead",1,NA,NA,NA,40.5258,-70.8823
"2718","D20180204T130244_IFCB102",3.90839815,"bead",1,NA,NA,NA,40.7041,-70.8819
"2719","D20180204T145431_IFCB102",4.0238949375,"bead",1,NA,NA,NA,40.8517,-70.8804
"2720","D20180204T173600_IFCB102",4.24324062083333,"bead",13,NA,NA,NA,41.0326,-70.8815
"2721","D20180204T175821_IFCB102",4.21860883333333,"bead",4,NA,NA,NA,41.0309,-70.8825
"2722","D20180204T182042_IFCB102",4.0457675625,"bead",8,NA,NA,NA,41.0296,-70.881
"2723","D20180204T184304_IFCB102",4.11246663333333,"bead",6,NA,NA,NA,41.0281,-70.8786
"2724","D20180204T190525_IFCB102",4.121691125,"bead",5,NA,NA,NA,41.0193,-70.8769
"2725","D20180204T192746_IFCB102",4.1373472125,"bead",5,NA,NA,NA,41.0215,-70.8811
"2726","D20180204T195008_IFCB102",4.10384851666667,"bead",10,NA,NA,NA,41.075,-70.8819
"2727","D20180204T201229_IFCB102",4.04670484166667,"bead",6,NA,NA,NA,41.1281,-70.8814
"2728","D20180204T203450_IFCB102",4.12056120833333,"bead",3,NA,NA,NA,41.1827,-70.8832
"2729","D20180204T205712_IFCB102",4.0233097,"bead",9,NA,NA,NA,41.1968,-70.8825
"2730","D20180204T211933_IFCB102",4.077338025,"bead",8,NA,NA,NA,41.1977,-70.885
"2731","D20180204T214154_IFCB102",4.093372025,"bead",7,NA,NA,NA,41.1887,-70.8523
"2732","D20180205T042420_IFCB102",4.0569351125,"bead",5,NA,NA,NA,41.1899,-70.8816
"2733","D20180201T195614_IFCB102",4.2515781625,"bubble",1,NA,NA,NA,40.6871,-70.8833
"2734","D20180201T201903_IFCB102",4.19167631666667,"bubble",1,NA,NA,NA,40.6784,-70.8812
"2735","D20180201T212729_IFCB102",4.2316007125,"bubble",4,NA,NA,NA,40.6584,-70.896
"2736","D20180201T221306_IFCB102",4.00078299166667,"bubble",1,NA,NA,NA,40.5879,-70.8945
"2737","D20180201T225844_IFCB102",3.74634749583333,"bubble",5,NA,NA,NA,40.5294,-70.8858
"2738","D20180202T011536_IFCB102",3.89608572916667,"bubble",2,NA,NA,NA,40.5261,-70.8855
"2739","D20180202T020114_IFCB102",4.04016969583333,"bubble",1,NA,NA,NA,40.4718,-70.8857
"2740","D20180202T022403_IFCB102",4.08414170833333,"bubble",3,NA,NA,NA,40.4144,-70.8819
"2741","D20180202T024651_IFCB102",4.06356522083333,"bubble",1,NA,NA,NA,40.3594,-70.8754
"2742","D20180202T102306_IFCB102",4.0053288875,"bubble",1,NA,NA,NA,40.3486,-70.8798
"2743","D20180202T113133_IFCB102",3.84726926666667,"bubble",2,NA,NA,NA,40.3406,-70.8977
"2744","D20180202T115422_IFCB102",3.89298317083333,"bubble",6,NA,NA,NA,40.3215,-70.8931
"2745","D20180202T132537_IFCB102",3.65955532916667,"bubble",5,NA,NA,NA,40.2397,-70.8796
"2746","D20180202T134826_IFCB102",3.57128686666667,"bubble",5,NA,NA,NA,40.2217,-70.8737
"2747","D20180202T141115_IFCB102",3.54611527083333,"bubble",8,NA,NA,NA,40.2193,-70.88
"2748","D20180202T143403_IFCB102",3.55167065416667,"bubble",8,NA,NA,NA,40.2172,-70.8862
"2749","D20180202T151941_IFCB102",3.51807336666667,"bubble",2,NA,NA,NA,40.2146,-70.8952
"2750","D20180202T171345_IFCB102",3.52460061666667,"bubble",4,NA,NA,NA,40.2056,-70.8949
"2751","D20180202T173634_IFCB102",3.54809890416667,"bubble",3,NA,NA,NA,40.1847,-70.8603
"2752","D20180202T210154_IFCB102",3.34616410833333,"bubble",1,NA,NA,NA,40.1106,-70.8616
"2753","D20180202T212443_IFCB102",3.35974729583333,"bubble",1,NA,NA,NA,40.0995,-70.8828
"2754","D20180202T214732_IFCB102",3.35293694583333,"bubble",1,NA,NA,NA,40.0865,-70.8758
"2755","D20180203T075856_IFCB102",3.50503338333333,"bubble",1,NA,NA,NA,40.0604,-70.8861
"2756","D20180203T090601_IFCB102",3.52427943333333,"bubble",1,NA,NA,NA,39.9621,-70.8828
"2757","D20180203T101305_IFCB102",3.5719974125,"bubble",1,NA,NA,NA,39.8606,-70.8755
"2758","D20180203T225313_IFCB102",3.41269184166667,"bubble",1,NA,NA,NA,39.9298,-70.8873
"2759","D20180204T012943_IFCB102",3.3047651625,"bubble",2,NA,NA,NA,40.0241,-70.8977
"2760","D20180204T025908_IFCB102",3.567010925,"bubble",1,NA,NA,NA,40.088,-70.8601
"2761","D20180204T062021_IFCB102",3.7847423875,"bubble",1,NA,NA,NA,40.2085,-70.8629
"2762","D20180204T070503_IFCB102",3.74023883333333,"bubble",1,NA,NA,NA,40.2178,-70.8511
"2763","D20180204T111058_IFCB102",4.0618455125,"bubble",1,NA,NA,NA,40.5258,-70.8823
"2764","D20180204T115540_IFCB102",4.107019975,"bubble",1,NA,NA,NA,40.6315,-70.8823
"2765","D20180204T121802_IFCB102",3.9345249375,"bubble",1,NA,NA,NA,40.6886,-70.8836
"2766","D20180204T130244_IFCB102",3.90839815,"bubble",1,NA,NA,NA,40.7041,-70.8819
"2767","D20180204T132506_IFCB102",3.89400857083333,"bubble",7,NA,NA,NA,40.7637,-70.8788
"2768","D20180204T134727_IFCB102",4.0338559125,"bubble",2,NA,NA,NA,40.8241,-70.8809
"2769","D20180204T162356_IFCB102",4.3277898875,"bubble",2,NA,NA,NA,40.9953,-70.8801
"2770","D20180204T164617_IFCB102",4.2835282,"bubble",2,NA,NA,NA,41.0178,-70.8808
"2771","D20180204T173600_IFCB102",4.24324062083333,"bubble",3,NA,NA,NA,41.0326,-70.8815
"2772","D20180204T175821_IFCB102",4.21860883333333,"bubble",2,NA,NA,NA,41.0309,-70.8825
"2773","D20180204T182042_IFCB102",4.0457675625,"bubble",5,NA,NA,NA,41.0296,-70.881
"2774","D20180204T184304_IFCB102",4.11246663333333,"bubble",1,NA,NA,NA,41.0281,-70.8786
"2775","D20180204T190525_IFCB102",4.121691125,"bubble",5,NA,NA,NA,41.0193,-70.8769
"2776","D20180204T192746_IFCB102",4.1373472125,"bubble",4,NA,NA,NA,41.0215,-70.8811
"2777","D20180204T195008_IFCB102",4.10384851666667,"bubble",5,NA,NA,NA,41.075,-70.8819
"2778","D20180204T201229_IFCB102",4.04670484166667,"bubble",2,NA,NA,NA,41.1281,-70.8814
"2779","D20180204T203450_IFCB102",4.12056120833333,"bubble",5,NA,NA,NA,41.1827,-70.8832
"2780","D20180204T205712_IFCB102",4.0233097,"bubble",3,NA,NA,NA,41.1968,-70.8825
"2781","D20180204T211933_IFCB102",4.077338025,"bubble",1,NA,NA,NA,41.1977,-70.885
"2782","D20180204T214154_IFCB102",4.093372025,"bubble",5,NA,NA,NA,41.1887,-70.8523
"2783","D20180205T042420_IFCB102",4.0569351125,"bubble",2,NA,NA,NA,41.1899,-70.8816
"2784","D20180202T000710_IFCB102",3.81870549583333,"zooplankton",1,2,"kingdom","other",40.5193,-70.8996
"2785","D20180203T092822_IFCB102",3.6088801625,"zooplankton",1,2,"kingdom","other",39.9408,-70.8806
"2786","D20180203T193159_IFCB102",3.388847575,"zooplankton",1,2,"kingdom","other",39.7719,-70.8761
"2787","D20180204T173600_IFCB102",4.24324062083333,"zooplankton",1,2,"kingdom","other",41.0326,-70.8815
"2788","D20180204T173600_IFCB102",4.24324062083333,"camera spot",1,NA,NA,NA,41.0326,-70.8815
"2789","D20180131T211514_IFCB109",4.144428075,"Balanion",1,292899,"genus","other",41.1987,-70.8814
"2790","D20180131T201102_IFCB109",2.92914966666667,"Helicostomella subulata",1,240437,"species","other",41.197,-70.885
"2791","D20180201T201903_IFCB102",4.19167631666667,"Stenosemella sp1",1,178825,"genus","other",40.6784,-70.8812
"2792","D20180203T124934_IFCB102",3.99825361666667,"Stenosemella pacifica",1,417165,"species","other",39.7723,-70.6747
"2793","D20180203T105748_IFCB102",3.59150475833333,"Tintinnopsis",1,163780,"genus","other",39.7801,-70.8695
"2794","D20180131T180620_IFCB109",4.19464714583333,"Bacillariophyceae",9,148899,"class","Diatom",41.1975,-70.8792
"2795","D20180131T182933_IFCB109",1.6548032125,"Bacillariophyceae",5,148899,"class","Diatom",41.1924,-70.8756
"2796","D20180131T184315_IFCB109",4.27172664583333,"Bacillariophyceae",6,148899,"class","Diatom",41.1987,-70.8848
"2797","D20180131T190627_IFCB109",2.73107427083333,"Bacillariophyceae",4,148899,"class","Diatom",41.1972,-70.8812
"2798","D20180131T201102_IFCB109",2.92914966666667,"Bacillariophyceae",8,148899,"class","Diatom",41.197,-70.885
"2799","D20180131T202832_IFCB109",4.1607151875,"Bacillariophyceae",8,148899,"class","Diatom",41.1979,-70.8837
"2800","D20180131T211514_IFCB109",4.144428075,"Bacillariophyceae",5,148899,"class","Diatom",41.1987,-70.8814
"2801","D20180131T213836_IFCB109",4.15178905416667,"Bacillariophyceae",3,148899,"class","Diatom",41.197,-70.8937
"2802","D20180201T103729_IFCB102",3.99101885416667,"Bacillariophyceae",4,148899,"class","Diatom",40.8413,-70.8868
"2803","D20180201T110037_IFCB102",4.0412721,"Bacillariophyceae",5,148899,"class","Diatom",40.8155,-70.8831
"2804","D20180201T112345_IFCB102",4.021843225,"Bacillariophyceae",5,148899,"class","Diatom",40.7681,-70.8797
"2805","D20180201T114755_IFCB102",4.12785991666667,"Bacillariophyceae",1,148899,"class","Diatom",40.7175,-70.8785
"2806","D20180201T165344_IFCB102",4.03059722083333,"Bacillariophyceae",1,148899,"class","Diatom",40.6958,-71.0478
"2807","D20180201T173922_IFCB102",4.03147925416667,"Bacillariophyceae",1,148899,"class","Diatom",40.6896,-71.0948
"2808","D20180201T180211_IFCB102",3.9707128625,"Bacillariophyceae",1,148899,"class","Diatom",40.6871,-71.0668
"2809","D20180201T191037_IFCB102",4.242025075,"Bacillariophyceae",9,148899,"class","Diatom",40.6987,-70.8862
"2810","D20180201T193325_IFCB102",4.22867269166667,"Bacillariophyceae",5,148899,"class","Diatom",40.6923,-70.8842
"2811","D20180201T195614_IFCB102",4.2515781625,"Bacillariophyceae",5,148899,"class","Diatom",40.6871,-70.8833
"2812","D20180201T201903_IFCB102",4.19167631666667,"Bacillariophyceae",6,148899,"class","Diatom",40.6784,-70.8812
"2813","D20180201T204151_IFCB102",4.26345694166667,"Bacillariophyceae",3,148899,"class","Diatom",40.673,-70.885
"2814","D20180201T210440_IFCB102",4.34358725,"Bacillariophyceae",1,148899,"class","Diatom",40.6653,-70.8921
"2815","D20180201T212729_IFCB102",4.2316007125,"Bacillariophyceae",6,148899,"class","Diatom",40.6584,-70.896
"2816","D20180201T215017_IFCB102",4.16633765416667,"Bacillariophyceae",4,148899,"class","Diatom",40.6352,-70.8973
